slug,title,state,region,type,badge,rating,reviewCount,minPrice,lat,lng
kalhatty-falls,"Kalhatty Falls",Tamil Nadu,Tamil Nadu,heritage,Popular,4.3,7084,900,11.479166666,76.679444444
dash-n-splash,"Dash n Splash",Tamil Nadu,Tamil Nadu,heritage,Popular,4.3,4933,900,13.027691,80.010831
kurumbapatti-zoological-park,"Kurumbapatti Zoological Park",Tamil Nadu,Tamil Nadu,wildlife,Popular,4.6,6638,2500,11.744153,78.170944
ranjankudi-fort,"Ranjankudi Fort",Tamil Nadu,Tamil Nadu,heritage,Popular,4.7,18456,900,11.346,78.939
kokarneswarar-temple-thirukokarnam,"Kokarneswarar Temple, Thirukokarnam",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.4,14643,900,10.391512,78.800634
thiruppudaimarudur,"Thiruppudaimarudur",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.3,15169,900,8.696666666,77.518611111
anniyur-agnipureeswarar-temple,"Anniyur Agnipureeswarar Temple",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.4,9872,900,10.964722222,79.559444444
aakkoor-thanthondreeswarar-temple,"Aakkoor Thanthondreeswarar Temple",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.2,11695,900,11.102909,79.785929
anniyur-abathsahayeswarar-temple,"Anniyur Abathsahayeswarar Temple",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.5,10608,900,11.1225,79.606388888
korukkai-veeratteswarar-temple,"Korukkai Veeratteswarar Temple",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.6,10023,900,11.155277777,79.6125
tirundudevankudi-karkadeswarar-temple,"Tirundudevankudi Karkadeswarar Temple",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.3,14005,900,11.015833333,79.421666666
tirunedunkulam-nedungalanathar-temple,"Tirunedunkulam Nedungalanathar Temple",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.4,8446,900,10.770555555,78.8525
tirupandurai-sivanandeswarar-temple,"Tirupandurai Sivanandeswarar Temple",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.6,18420,900,10.925555555,79.460277777
tirupalli-mukkudal-tirunethranathar-temple,"Tirupalli Mukkudal Tirunethranathar Temple",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.5,13035,900,10.798333333,79.656944444
tirumanancheri-udhvaganathar-temple,"Tirumanancheri Udhvaganathar Temple",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.8,20094,900,11.106944444,79.57
thiruvattathurai-theerthapureeswarar-temple,"Thiruvattathurai Theerthapureeswarar Temple",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.4,20208,900,11.3840414,79.1855777
tiruvalaputhur-manickavannar-temple,"Tiruvalaputhur Manickavannar Temple",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.3,18076,900,11.200277777,79.62
tiruvirkudi-veerataneswarar-temple,"Tiruvirkudi Veerataneswarar Temple",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.1,2518,900,10.831111111,79.663333333
uchira-vaneswarar-temple,"Uchira Vaneswarar Temple",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.2,17497,900,11.105701,79.707484
arulmigu-prasanna-venkatesa-perumal-temple,"Arulmigu Prasanna Venkatesa Perumal Temple",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.5,12995,900,12.9003,79.4514
kuzhanthai-velappar-temple,"Kuzhanthai Velappar temple",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.3,3180,900,10.25638889,77.40722222
twin-temples-keezhaiyur,"Twin Temples, Keezhaiyur",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.8,2361,900,11.0424555,79.0408116
masilamaniswara-temple-thirumullaivoyal,"Masilamaniswara Temple, Thirumullaivoyal",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.2,2188,900,13.11666667,80.11666667
venni-karumbeswarar-temple,"Venni Karumbeswarar Temple",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.4,11202,900,10.78,79.35
piramanoor-kailasha-nathar-temple,"Piramanoor Kailasha Nathar Temple",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.7,12110,900,9.770419,78.276089
shri-pathirakali-mariamman-temple,"Shri Pathirakali Mariamman Temple",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.3,20463,900,9.81,77.98
chennai-om-sri-skandhashramam,"Chennai Om Sri Skandhashramam",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.4,15646,900,12.920611111,80.1485
betrayaswamy-temple,"Betrayaswamy Temple",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.3,11149,900,12.51611111,77.79861111
ashtamsa-varadha-anjaneyar-temple,"Ashtamsa Varadha Anjaneyar Temple",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.5,5233,900,11.0211,76.9969
pratyangira-temple-hosur,"Pratyangira temple, Hosur",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.4,19100,900,12.727,77.8699
kamakshi-amman-temple-mangadu,"Kamakshi Amman Temple, Mangadu",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.5,19248,900,13.029969,80.110375
kamakshi-amman-temple-saidapet,"Kamakshi Amman Temple, Saidapet",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.3,3030,900,13.021001,80.220251
rathnagiriswarar-temple-thirumarugal,"Rathnagiriswarar Temple,Thirumarugal",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.7,13749,900,10.868888888,79.746666666
ravishwarar-temple,"Ravishwarar Temple",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.3,10780,900,13.1157,80.2617
sri-navaladi-karuppannaswami-temple-mohanur,"Sri Navaladi Karuppannaswami Temple – Mohanur",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.7,7983,900,11.05311111,78.14541667
kaichinam-kaichineswarar-temple,"Kaichinam Kaichineswarar Temple",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.3,21098,900,10.624496,79.667664
kodi-kuzhagar-temple,"Kodi Kuzhagar Temple",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.5,21064,900,10.30361111,79.82861111
varadaraja-perumal-temple-shoolagiri,"Varadaraja Perumal Temple, Shoolagiri",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.3,11033,900,12.664,78.012
pallikonda-perumal-temple-malayadippatti,"Pallikonda Perumal Temple, Malayadippatti",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.3,12588,900,10.654166666,78.896666666
ekambaranathar-temple-tiruvekambathur,"Ekambaranathar Temple, Tiruvekambathur",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.7,20836,900,9.8316,78.7833
kundrathur-murugan-temple,"Kundrathur Murugan Temple",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.7,1926,900,12.9974,80.0966
pachaimalai-subramanya-swamy-temple,"Pachaimalai Subramanya Swamy Temple",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.2,2865,900,11.7333,77.7333
kanthaswamy-temple-cheyyur,"Kanthaswamy Temple, Cheyyur",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.3,11335,900,12.3525,80.03944444
vijayaraghava-perumal-temple,"Vijayaraghava Perumal temple",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.4,2170,900,12.8725,79.61888889
cherugudi-sukshmapureeswarar-temple,"Cherugudi Sukshmapureeswarar Temple",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.4,8141,900,10.96527778,79.58694444
tirumeeyachur-mehanadhar-temple,"Tirumeeyachur Mehanadhar Temple",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.7,8696,900,10.96277778,79.64722222
sathya-vageeswarar-temple-kalakkad,"Sathya Vageeswarar Temple, Kalakkad",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.7,3288,900,8.51638889,77.55
vaithya-lingam-temple,"Vaithya lingam temple",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.7,10855,900,8.8711,77.5169
vanniappar-temple,"Vanniappar Temple",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.2,7807,900,8.785277777,77.402777777
our-lady-of-snows,"Our Lady of Snows",Tamil Nadu,Tamil Nadu,hill_station,Popular,4.2,5847,1200,8.353055555,77.663055555
arjuneswarar,"Arjuneswarar",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.3,16850,900,10.6206,77.3989
vishamangalesvarar-temple-thudaiyur,"Vishamangalesvarar Temple, Thudaiyur",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.3,12631,900,10.886402244,78.649764989
sukreeswarar-temple,"Sukreeswarar temple",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.5,8092,900,11.133611111,77.398888888
agasteeswarar-temple-kolapakkam,"Agasteeswarar Temple, Kolapakkam",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.7,15754,900,13.012202,80.150728
badhri-narayanan-temple,"Badhri Narayanan temple",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.2,1857,900,10.061957,78.211908
brahmapureeswarar-temple,"Brahmapureeswarar Temple",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.8,2765,900,11.02,78.46
ganga-jadadisvarar-temple,"Ganga Jadadisvarar Temple",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.5,7925,900,11.030499,79.297731
garbharakshambigai-temple,"Garbharakshambigai temple",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.4,16063,900,10.86805556,79.27555556
kalahastiswamy-temple-uthamapalayam,"Kalahastiswamy Temple, Uthamapalayam",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.7,4882,900,9.802571,77.335706
tirusoolanathar-temple,"Tirusoolanathar Temple",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.1,4680,900,12.973333333,80.165833333
semponarkoil-swarnapureeswarar-temple,"Semponarkoil Swarnapureeswarar Temple",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.1,13436,900,11.105,79.741944444
vilamal-pathanchali-manoharar-temple,"Vilamal Pathanchali Manoharar Temple",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.3,17286,900,10.777777777,79.611944444
tirunaarayur-soundaryeswarar-temple,"Tirunaarayur Soundaryeswarar Temple",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.6,15740,900,11.296666666,79.598055555
egowri-amman-temple-vallam,"Egowri Amman Temple, Vallam",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.6,19815,900,10.733055555,79.052777777
st-antony-s-church-chemmanvilai,"St. Antony's Church, Chemmanvilai",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.6,16530,900,8.22333333,77.33666667
christ-church-salem,"Christ Church, Salem",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.3,20843,900,11.6558571,78.1554634
ringeltaube-vethamonikam-memorial-church-mylaudy,"Ringeltaube Vethamonikam Memorial Church, Mylaudy",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.2,15486,900,8.1574,77.5034
st-mary-s-basilica,"St. Mary's Basilica",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.7,12986,900,8.263502423,77.288211824
balasubramaniyaswamy-temple,"Balasubramaniyaswamy Temple",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.2,15046,900,10.99166667,78.07333333
st-joseph-shrine-panagudi,"St. Joseph Shrine, Panagudi",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.5,20094,900,8.316895,77.577703
jain-temple-mettupudur,"Jain temple, Mettupudur",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.1,1627,900,11.249444444,77.502916666
poondi-arugar-temple,"Poondi Arugar Temple",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.3,20919,900,12.697455,79.301535
irumbai-mahaleswarar-temple,"Irumbai Mahaleswarar Temple",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.6,20705,900,12.009722222,79.787777777
kothandaramaswami-temple-nandambakkam,"Kothandaramaswami Temple, Nandambakkam",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.5,6476,900,13.017302,80.191254
holy-trinity-cathedral-palayamkottai,"Holy Trinity Cathedral, Palayamkottai",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.3,20840,900,8.726513,77.727067
koranganatha-temple,"Koranganatha Temple",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.3,11009,900,10.973333333,78.3625
rajagopala-perumal-temple,"Rajagopala Perumal Temple",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.2,16095,900,12.916,80.037
othandeeswarar-temple,"Othandeeswarar temple",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.7,5935,900,13.055,80.06166667
parthasarathy-temple-parthivapuram,"Parthasarathy temple, Parthivapuram",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.1,20644,900,8.275277777,77.170638888
kodandaramaswamy-temple-ayodhyapatinam,"Kodandaramaswamy Temple, Ayodhyapatinam",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.2,15505,900,11.6748,78.2385
cauvery-north-wildlife-sanctuary,"Cauvery North Wildlife Sanctuary",Tamil Nadu,Tamil Nadu,wildlife,Popular,4.7,19722,2500,12.41,77.87
kallaperambur-lake-bird-sanctuary,"Kallaperambur Lake Bird Sanctuary",Tamil Nadu,Tamil Nadu,wildlife,Popular,4.4,17381,2500,10.798888888,79.025833333
melaselvanur-kilaselvanur-bird-sanctuary,"Melaselvanur-Kilaselvanur Bird Sanctuary",Tamil Nadu,Tamil Nadu,wildlife,Popular,4.3,17651,2500,9.215555555,78.551944444
gangaikondan-spotted-deer-sanctuary,"Gangaikondan Spotted Deer Sanctuary",Tamil Nadu,Tamil Nadu,wildlife,Popular,4.5,2371,2500,8.826944444,77.759444444
kazhuveli-bird-sanctuary,"Kazhuveli Bird Sanctuary",Tamil Nadu,Tamil Nadu,wildlife,Popular,4.6,8564,2500,12.122222222,79.875
nanjarayan-tank-bird-sanctuary,"Nanjarayan Tank Bird Sanctuary",Tamil Nadu,Tamil Nadu,wildlife,Popular,4.5,18683,2500,11.214166666,77.526388888
sakkarakottai-bird-sanctuary,"Sakkarakottai Bird Sanctuary",Tamil Nadu,Tamil Nadu,wildlife,Popular,4.3,6735,2500,9.369722222,78.866388888
frog-hill-view-point,"Frog Hill View Point",Tamil Nadu,Tamil Nadu,heritage,Popular,4.4,16987,900,11.4991711,76.5187653
droog-fort,"Droog Fort",Tamil Nadu,Tamil Nadu,heritage,Popular,4.4,19484,900,11.35,76.82
anchettidurgam,"Anchettidurgam",Tamil Nadu,Tamil Nadu,heritage,Popular,4.4,11885,900,12.590125,77.889752777
tangrakottai,"Tangrakottai",Tamil Nadu,Tamil Nadu,heritage,Popular,4.1,15756,900,12.07,78.16
sivaganga-palace,"Sivaganga Palace",Tamil Nadu,Tamil Nadu,heritage,Popular,4.5,19129,900,9.84861,78.4864
vanmeekanathar-temple-tiruvetriyur,"Vanmeekanathar Temple, Tiruvetriyur",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.8,13369,900,9.708186,78.9468018
thiruthaleeshwarar-temple,"Thiruthaleeshwarar Temple",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.2,21164,900,13.100846,79.954766
velveeswarar-temple,"Velveeswarar Temple",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.3,19943,900,13.04151,80.17766
aridwaramangalam-padaleswarar-temple,"Aridwaramangalam Padaleswarar Temple",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.3,18354,900,10.831747,79.350697
pereyil-jagadeeswarar-temple,"Pereyil Jagadeeswarar Temple",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.5,6413,900,10.8146,79.46
omampuliyur-thuyartheertanathar-temple,"Omampuliyur Thuyartheertanathar Temple",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.7,12755,900,11.214444444,79.558333333
thiruengoimalai-maragadachaleswarar-temple,"Thiruengoimalai Maragadachaleswarar Temple",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.5,12946,900,10.973888888,78.403055555
siruvapuri-sri-balasubrahmanyam-temple,"Siruvapuri Sri Balasubrahmanyam temple",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.5,8084,900,13.320431,80.120577
kosavalasu-bhagavan-temple,"Kosavalasu Bhagavan Temple",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.5,14645,900,10.715,77.6425
manikarnikeswarar-temple,"Manikarnikeswarar Temple",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.2,16447,900,10.7869,79.1378
kothandarama-temple-thillaivilagam,"Kothandarama Temple, Thillaivilagam",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.2,20500,900,10.412733,79.553403
natadreeswarar-temple,"Natadreeswarar Temple",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.2,19374,900,11.2741784,77.8005477
agastheesvarar-temple-kuzhaiyur,"Agastheesvarar Temple, Kuzhaiyur",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.2,13548,900,10.6733,79.6797
soundareswararswamy-temple-thiruppanaiyur,"Soundareswararswamy Temple, Thiruppanaiyur",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.2,15817,900,10.86305556,79.65666667
karpaganatharkulam-karpaganathar-temple,"Karpaganatharkulam Karpaganathar Temple",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.5,20584,900,10.42,79.59
kottur-kozhundeeswarar-temple,"Kottur Kozhundeeswarar Temple",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.2,4122,900,10.615255,79.562179
kanattampuliyur-pathanchalinathar-temple,"Kanattampuliyur Pathanchalinathar Temple",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.6,5742,900,11.228055555,79.584444444
sivankoil-raja-raja-choleshwar-mahadevar-temple,"Sivankoil (Raja Raja Choleshwar Mahadevar Temple)",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.2,9977,900,13.0215,79.7905
sri-perungaraiyadi-meenda-ayyanar-temple,"Sri Perungaraiyadi Meenda Ayyanar Temple",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.2,2827,900,10.276388888,79.043888888
alavaimalai-subrayar-murugan-temple,"Alavaimalai Subrayar Murugan Temple",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.4,16075,900,11.47277778,78.11497222
thandayuthapani-temples-chettikulam,"Thandayuthapani Temples, Chettikulam",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.2,15148,900,11.1374,78.7893
therazhundur-vedapureeswarar-temple,"Therazhundur Vedapureeswarar Temple",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.1,20062,900,11.04,79.58
pariyur-kondathu-kaliamman,"Pariyur Kondathu Kaliamman",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.5,19478,900,11.4775,77.45611111
ambal-brahmapureeswarar-temple,"Ambal Brahmapureeswarar Temple",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.7,21099,900,10.9169736,79.6808338
karapuranathar-temple,"Karapuranathar Temple",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.6,11513,900,11.612326,78.103402
prasanna-venkatachalapathi-temple-thuraiyur,"Prasanna Venkatachalapathi Temple, Thuraiyur",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.6,14046,900,11.1456,78.6321
singamadai-ayyanar-temple-nalli,"Singamadai Ayyanar Temple, Nalli",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.2,14502,900,9.227222222,77.903055555
paridiniyamam-parithiappar-temple,"Paridiniyamam Parithiappar Temple",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.5,12999,900,10.6772,79.2373
tirukkollikkadu-agneeswarar-temple,"Tirukkollikkadu Agneeswarar Temple",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.6,16925,900,10.642777777,79.603611111
patcheeswarar-temple,"Patcheeswarar temple",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.4,3880,900,12.658055555,79.542777777
veeramakaliamman-temple-arantangi,"Veeramakaliamman Temple, Arantangi",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.5,12225,900,10.1725,78.992222222
peravallur-sundararaja-perumal-temple,"Peravallur Sundararaja Perumal Temple",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.2,4455,900,13.112255,80.231445
virundeeswarar-temple,"Virundeeswarar Temple",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.2,19675,900,11.076845,76.932334
st-peter-s-church-royapuram,"St. Peter's Church, Royapuram",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.6,11749,900,13.10833333,80.29555556
wesley-church-egmore,"Wesley Church, Egmore",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.6,1516,900,13.07944444,80.25666667
brough-memorial-church,"Brough Memorial Church",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.5,15891,900,11.338701,77.726119
rudrakodisvarar-temple-sempankudi,"Rudrakodisvarar Temple, Sempankudi",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.8,7253,900,11.24774,79.76297
thinthirineesvarar-temple-tindivanam,"Thinthirineesvarar Temple, Tindivanam",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.4,10734,900,12.235469,79.652193
saint-paul-church-mela-ilandaikulam,"Saint Paul Church, Mela Ilandaikulam",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.6,11402,900,8.94305556,77.68527778
st-stephen-s-church-kombuthurai,"St. Stephen's Church, Kombuthurai",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.3,14439,900,8.58063,78.1328
deepanayakaswamy-jain-temple-deepankudi,"Deepanayakaswamy Jain Temple, Deepankudi",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.2,5365,900,10.8296,79.5582
abaya-hastha-swayambu-sri-lakshmi-narasimha-swamy-temple-agaram-village-hosur,"Abaya Hastha Swayambu Sri Lakshmi Narasimha Swamy Temple, Agaram Village, Hosur",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.7,8457,900,12.6,77.94
karaikandeswarar-temple-kanji,"Karaikandeswarar temple, Kanji",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.1,13784,900,12.38902778,78.96733333
nallur-sundara-varadharaja-perumal-temple,"Nallur Sundara Varadharaja Perumal Temple",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.4,5588,900,12.4086,79.6212
tholudur-madhurantaka-choleswarar,"Tholudur Madhurantaka Choleswarar",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.6,17606,900,11.4069,79.0066
saccidananda-ashram,"Saccidananda Ashram",Tamil Nadu,Tamil Nadu,heritage,Popular,4.2,11949,900,10.9263,78.4383
basilica-of-st-john-de-britto,"Basilica of St. John de Britto",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.6,20106,900,9.8507034,79.0495628
sri-varadharaja-perumal-kovil,"Sri Varadharaja Perumal Kovil",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.8,15458,900,8.6778656,77.678494
subrahmanya-temple-perambur,"Subrahmanya Temple, Perambur",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.1,20388,900,11.03,79.69
therthangal-bird-sanctuary,"Therthangal Bird Sanctuary",Tamil Nadu,Tamil Nadu,wildlife,Popular,4.4,16888,2500,9.4575,78.769444444
venugopalaswami-temple-kaliappettai,"Venugopalaswami Temple, Kaliappettai",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.2,16015,900,12.72,79.92
vishahareswara-temple,"Vishahareswara Temple",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.4,11161,900,10.878166666,79.513194444
sri-rajagopala-swamy-temple,"Sri Rajagopala Swamy temple",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.8,9929,900,10.31710278,79.35570833
pathrakaliamman-temple,"Pathrakaliamman Temple",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.5,19281,900,8.8732,78.031
mavoothu-vellappar-temple,"Mavoothu Vellappar Temple",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.2,7209,900,9.850833333,77.598333333
mariamman-temple-irukkankudi,"Mariamman Temple, Irukkankudi",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.6,2142,900,9.33166667,77.98583333
sri-sengazhuneer-amman-temple,"Sri Sengazhuneer Amman Temple",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.4,16000,900,11.894239,79.8242405
alappancode-easwara-kala-bhoothathan-temple,"Alappancode Easwara Kala Bhoothathan Temple",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.2,20856,900,8.34551881,77.21016461
st-francis-xavier-church-kethanahalli,"St. Francis Xavier Church, Kethanahalli",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.3,6008,900,12.32333,78.14237
our-lady-of-mount-carmel-church-b-pallipatti,"Our Lady of Mount Carmel Church, B Pallipatti",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.7,7012,900,11.94809,78.2798
vinnarasi-madha-church-gopasandiram,"Vinnarasi Madha Church, Gopasandiram",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.6,13594,900,12.61663,77.66008
st-joseph-church-kathanpallam,"St. Joseph Church, Kathanpallam",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.7,10384,900,12.5405,78.2933
thirumanangeeswarar-temple,"Thirumanangeeswarar Temple",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.2,19272,900,13.26027778,80.27
elai-kaatha-amman-temple,"Elai Kaatha Amman Temple",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.6,10161,900,9.997475,78.40826
podhu-aavudayar-temple,"Podhu Aavudayar Temple",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.8,19013,900,10.3865,79.42615
c-s-i-ellis-memorial-church,"C.S.I Ellis Memorial Church",Tamil Nadu,Tamil Nadu,spiritual,Popular,4.5,17522,900,10.737626,77.543507
