region,slug,title,state,type,rating,minPrice
Tamil Nadu,st-stephen-s-church-kombuthurai,"St. Stephen's Church, Kombuthurai",Tamil Nadu,spiritual,4.3,900
Tamil Nadu,deepanayakaswamy-jain-temple-deepankudi,"Deepanayakaswamy Jain Temple, Deepankudi",Tamil Nadu,spiritual,4.2,900
Tamil Nadu,abaya-hastha-swayambu-sri-lakshmi-narasimha-swamy-temple-agaram-village-hosur,"Abaya Hastha Swayambu Sri Lakshmi Narasimha Swamy Temple, Agaram Village, Hosur",Tamil Nadu,spiritual,4.7,900
Tamil Nadu,karaikandeswarar-temple-kanji,"Karaikandeswarar temple, Kanji",Tamil Nadu,spiritual,4.1,900
Tamil Nadu,nallur-sundara-varadharaja-perumal-temple,"Nallur Sundara Varadharaja Perumal Temple",Tamil Nadu,spiritual,4.4,900
Tamil Nadu,tholudur-madhurantaka-choleswarar,"Tholudur Madhurantaka Choleswarar",Tamil Nadu,spiritual,4.6,900
Tamil Nadu,saccidananda-ashram,"Saccidananda Ashram",Tamil Nadu,heritage,4.2,900
Tamil Nadu,basilica-of-st-john-de-britto,"Basilica of St. John de Britto",Tamil Nadu,spiritual,4.6,900
Tamil Nadu,sri-varadharaja-perumal-kovil,"Sri Varadharaja Perumal Kovil",Tamil Nadu,spiritual,4.8,900
Tamil Nadu,subrahmanya-temple-perambur,"Subrahmanya Temple, Perambur",Tamil Nadu,spiritual,4.1,900
Tamil Nadu,therthangal-bird-sanctuary,"Therthangal Bird Sanctuary",Tamil Nadu,wildlife,4.4,2500
Tamil Nadu,venugopalaswami-temple-kaliappettai,"Venugopalaswami Temple, Kaliappettai",Tamil Nadu,spiritual,4.2,900
Tamil Nadu,vishahareswara-temple,"Vishahareswara Temple",Tamil Nadu,spiritual,4.4,900
Tamil Nadu,sri-rajagopala-swamy-temple,"Sri Rajagopala Swamy temple",Tamil Nadu,spiritual,4.8,900
Tamil Nadu,pathrakaliamman-temple,"Pathrakaliamman Temple",Tamil Nadu,spiritual,4.5,900
Tamil Nadu,mavoothu-vellappar-temple,"Mavoothu Vellappar Temple",Tamil Nadu,spiritual,4.2,900
Tamil Nadu,mariamman-temple-irukkankudi,"Mariamman Temple, Irukkankudi",Tamil Nadu,spiritual,4.6,900
Tamil Nadu,sri-sengazhuneer-amman-temple,"Sri Sengazhuneer Amman Temple",Tamil Nadu,spiritual,4.4,900
Tamil Nadu,alappancode-easwara-kala-bhoothathan-temple,"Alappancode Easwara Kala Bhoothathan Temple",Tamil Nadu,spiritual,4.2,900
Tamil Nadu,st-francis-xavier-church-kethanahalli,"St. Francis Xavier Church, Kethanahalli",Tamil Nadu,spiritual,4.3,900
Tamil Nadu,our-lady-of-mount-carmel-church-b-pallipatti,"Our Lady of Mount Carmel Church, B Pallipatti",Tamil Nadu,spiritual,4.7,900
Tamil Nadu,vinnarasi-madha-church-gopasandiram,"Vinnarasi Madha Church, Gopasandiram",Tamil Nadu,spiritual,4.6,900
Tamil Nadu,st-joseph-church-kathanpallam,"St. Joseph Church, Kathanpallam",Tamil Nadu,spiritual,4.7,900
Tamil Nadu,thirumanangeeswarar-temple,"Thirumanangeeswarar Temple",Tamil Nadu,spiritual,4.2,900
Tamil Nadu,elai-kaatha-amman-temple,"Elai Kaatha Amman Temple",Tamil Nadu,spiritual,4.6,900
Tamil Nadu,podhu-aavudayar-temple,"Podhu Aavudayar Temple",Tamil Nadu,spiritual,4.8,900
Tamil Nadu,c-s-i-ellis-memorial-church,"C.S.I Ellis Memorial Church",Tamil Nadu,spiritual,4.5,900
Tamil Nadu,our-lady-of-rosary-church-kallakurichi,"Our Lady of Rosary Church, Kallakurichi",Tamil Nadu,spiritual,4.6,900
Tamil Nadu,our-lady-of-fatima-church-krishnagiri,"Our Lady of Fatima Church, Krishnagiri",Tamil Nadu,spiritual,4.6,900
Tamil Nadu,our-lady-of-presentation-church-mathapuram,"Our Lady of Presentation Church, Mathapuram",Tamil Nadu,spiritual,4.3,900
Tamil Nadu,our-lady-of-good-health-church-mathigiri,"Our Lady of Good Health Church, Mathigiri",Tamil Nadu,spiritual,4.5,900
Tamil Nadu,queen-of-angels-church-kadagathur,"Queen of Angels Church, Kadagathur",Tamil Nadu,spiritual,4.8,900
Tamil Nadu,somanatha-pashana-lingeswarar-temple-timiri,"Somanatha Pashana Lingeswarar Temple, Timiri",Tamil Nadu,spiritual,4.4,900
Tamil Nadu,st-john-s-cathedral-nazareth,"St. John's Cathedral, Nazareth",Tamil Nadu,heritage,4.7,900
Tamil Nadu,adaikkala-madha-shrine-elakurichi,"Adaikkala Madha Shrine, Elakurichi",Tamil Nadu,spiritual,4.4,900
Tehri Garhwal,dhanaulti,"Dhanaulti",Uttarakhand,hillstation,4.7,2200
Telangana,ramappa-temple,"Ramappa Temple",Telangana,spiritual,4.6,900
Telangana,ramoji-film-city,"Ramoji Film City",Telangana,heritage,4.2,900
Telangana,falaknuma-palace,"Falaknuma Palace",Telangana,heritage,4.4,900
Telangana,chowmahalla-palace,"Chowmahalla Palace",Telangana,heritage,4.5,900
Telangana,mahavir-harina-vanasthali-national-park,"Mahavir Harina Vanasthali National Park",Telangana,wildlife,4.3,2500
Telangana,kasu-brahmananda-reddy-national-park,"Kasu Brahmananda Reddy National Park",Telangana,wildlife,4.2,2500
Telangana,birla-mandir-hyderabad,"Birla Mandir, Hyderabad",Telangana,spiritual,4.2,900
Telangana,basilica-of-our-lady-of-the-assumption-secunderabad,"Basilica of Our Lady of the Assumption, Secunderabad",Telangana,spiritual,4.7,900
Telangana,thousand-pillar-temple,"Thousand Pillar Temple",Telangana,spiritual,4.4,900
Telangana,warangal-fort,"Warangal Fort",Telangana,heritage,4.5,900
Telangana,gnana-saraswati-temple,"Gnana Saraswati Temple",Telangana,spiritual,4.5,900
Telangana,bhadrachalam-temple,"Bhadrachalam Temple",Telangana,spiritual,4.8,900
Telangana,yadagirigutta-temple,"Yadagirigutta Temple",Telangana,spiritual,4.5,900
Telangana,karmanghat-hanuman-temple,"Karmanghat Hanuman Temple",Telangana,spiritual,4.2,900
Telangana,nizamia-observatory,"Nizamia observatory",Telangana,heritage,4.5,900
Telangana,chaya-someswara-swamy-temple,"Chaya Someswara Swamy temple",Telangana,spiritual,4.6,900
Telangana,wargal-saraswati-temple,"Wargal Saraswati Temple",Telangana,spiritual,4.4,900
Telangana,chilkur-balaji-temple,"Chilkur Balaji Temple",Telangana,spiritual,4.8,900
Telangana,hyderabad-kalibari,"Hyderabad Kalibari",Telangana,spiritual,4.2,900
Telangana,pranahita-wildlife-sanctuary,"Pranahita Wildlife Sanctuary",Telangana,wildlife,4.3,2500
Telangana,kawal-wildlife-sanctuary,"Kawal Wildlife Sanctuary",Telangana,wildlife,4.6,2500
Telangana,asman-garh-palace,"Asman Garh Palace",Telangana,heritage,4.2,900
Telangana,bhongir-fort,"Bhongir Fort",Telangana,heritage,4.7,900
Telangana,medak-fort,"Medak Fort",Telangana,heritage,4.4,900
Telangana,alampur-navabrahma-temples,"Alampur Navabrahma Temples",Telangana,spiritual,4.3,900
Telangana,kulpakji,"Kulpakji",Telangana,spiritual,4.7,900
Telangana,ashtalakshmi-temple-hyderabad,"Ashtalakshmi Temple, Hyderabad",Telangana,spiritual,4.1,900
Telangana,sitaram-bagh-temple,"Sitaram Bagh temple",Telangana,spiritual,4.7,900
Telangana,khammam-fort,"Khammam Fort",Telangana,heritage,4.6,900
Telangana,sri-dubba-rajeshwara-swamy-temple,"Sri Dubba Rajeshwara Swamy Temple",Telangana,spiritual,4.4,900
Telangana,kaleshwara-mukteswara-swamy-temple,"Kaleshwara Mukteswara Swamy Temple",Telangana,spiritual,4.3,900
Telangana,erakeswara-temple-pillalamarri,"Erakeswara Temple, Pillalamarri",Telangana,spiritual,4.5,900
Telangana,ananthagiri-temple,"Ananthagiri Temple",Telangana,spiritual,4.6,900
Telangana,shivaram-wildlife-sanctuary,"Shivaram Wildlife Sanctuary",Telangana,wildlife,4.4,2500
Telangana,pakhal-wildlife-sanctuary,"Pakhal Wildlife Sanctuary",Telangana,wildlife,4.5,2500
Telangana,gayatri-waterfalls,"Gayatri Waterfalls",Telangana,heritage,4.7,900
Telangana,buddhavanam,"Buddhavanam",Telangana,heritage,4.5,900
Telangana,elgandal-fort,"Elgandal Fort",Telangana,heritage,4.3,900
Telangana,gandhari-khilla,"Gandhari khilla",Telangana,heritage,4.7,900
Telangana,ramagiri-fort,"Ramagiri Fort",Telangana,heritage,4.7,900
Telangana,ramalingeswara-temple-nandikandi,"Ramalingeswara Temple, Nandikandi",Telangana,spiritual,4.3,900
Telangana,holy-trinity-church-bolarum,"Holy Trinity Church, Bolarum",Telangana,spiritual,4.4,900
Telangana,komrelly-mallanna-temple,"Komrelly Mallanna Temple",Telangana,spiritual,4.5,900
Telangana,neelakanteshwara-temple,"Neelakanteshwara temple",Telangana,spiritual,4.2,900
Telangana,saraswathi-kshetramu-ananthasagar,"Saraswathi Kshetramu, Ananthasagar",Telangana,spiritual,4.3,900
Telangana,sri-raja-rajeshwara-temple,"Sri Raja Rajeshwara temple",Telangana,spiritual,4.5,900
Telangana,sri-trilinga-sanghameshwara-swamy-temple,"Sri Trilinga Sanghameshwara swamy temple",Telangana,spiritual,4.2,900
Telangana,jamalapuram-temple,"Jamalapuram Temple",Telangana,spiritual,4.8,900
Telangana,sri-ranganayaka-swamy-temple,"Sri Ranganayaka Swamy Temple",Telangana,spiritual,4.6,900
Telangana,kota-gullu,"Kota Gullu",Telangana,spiritual,4.5,900
Telangana,dichpally-ramalayam,"Dichpally Ramalayam",Telangana,spiritual,4.3,900
Telangana,katta-maisamma-temple,"Katta Maisamma temple",Telangana,spiritual,4.4,900
Telangana,national-fisheries-development-board-building,"National Fisheries Development Board building",Telangana,heritage,4.5,900
Telangana,osmania-arts-college,"Osmania Arts College",Telangana,heritage,4.2,900
Thar Desert,jaisalmer,"Jaisalmer",Rajasthan,heritage,4.6,500
Thar Desert,bikaner,"Bikaner",Rajasthan,heritage,4.3,900
Thiruvananthapuram,kovalam,"Kovalam",Kerala,beach,4.4,1200
Tirumala Hills,tirupati,"Tirupati",Andhra Pradesh,spiritual,4.6,900
Trans-Himalayas,ladakh,"Ladakh",Ladakh,adventure,4.9,400
Trans-Himalayas,spiti,"Spiti Valley",Himachal Pradesh,adventure,4.8,700
Tripura,tripura-sundari-temple,"Tripura Sundari Temple",Tripura,spiritual,4.7,900
Tripura,sepahijala-wildlife-sanctuary,"Sepahijala Wildlife Sanctuary",Tripura,wildlife,4.8,2500
Tripura,st-francis-xavier-cathedral-agartala,"St. Francis Xavier Cathedral, Agartala",Tripura,heritage,4.3,900
Tripura,rajbari-national-park,"Rajbari National Park",Tripura,wildlife,4.7,2500
Tripura,trishna-wildlife-sanctuary,"Trishna Wildlife Sanctuary",Tripura,wildlife,4.7,2500
Tripura,lakshmi-narayan-temple-agartala,"Lakshmi Narayan Temple, Agartala",Tripura,spiritual,4.6,900
Tripura,bhubaneswari-temple,"Bhubaneswari Temple",Tripura,spiritual,4.8,900
Tripura,rowa-wildlife-sanctuary,"Rowa Wildlife Sanctuary",Tripura,wildlife,4.6,2500
Tripura,chaturdasha-temple,"Chaturdasha Temple",Tripura,spiritual,4.6,900
Tripura,kasbeswari-kali-mata,"Kasbeswari Kali Mata",Tripura,spiritual,4.3,900
Udhampur,patnitop,"Patnitop",Jammu & Kashmir,hill_station,4.2,1300
Umaria,bandhavgarh,"Bandhavgarh",Madhya Pradesh,wildlife,4.6,3000
Unakoti District,unakoti,"Unakoti",Tripura,heritage,4.8,1600
Uttar Pradesh,fatehpur-sikri,"Fatehpur Sikri",Uttar Pradesh,heritage,4.4,900
Uttar Pradesh,agra-fort,"Agra Fort",Uttar Pradesh,heritage,4.3,900
Uttar Pradesh,ram-mandir,"Ram Mandir",Uttar Pradesh,spiritual,4.7,900
Uttar Pradesh,kashi-vishwanath-temple,"Kashi Vishwanath Temple",Uttar Pradesh,spiritual,4.2,900
Uttar Pradesh,pilibhit-tiger-reserve,"Pilibhit Tiger Reserve",Uttar Pradesh,wildlife,4.4,2500
Uttar Pradesh,dudhwa-national-park,"Dudhwa National Park",Uttar Pradesh,wildlife,4.7,2500
Uttar Pradesh,dashavatara-temple-deogarh,"Dashavatara Temple, Deogarh",Uttar Pradesh,spiritual,4.8,900
Uttar Pradesh,khusro-bagh,"Khusro Bagh",Uttar Pradesh,heritage,4.6,900
Uttar Pradesh,allahabad-fort,"Allahabad Fort",Uttar Pradesh,heritage,4.8,900
Uttar Pradesh,krishna-janmasthan-temple-complex,"Krishna Janmasthan Temple Complex",Uttar Pradesh,spiritual,4.5,900
Uttar Pradesh,banke-bihari-temple,"Banke Bihari Temple",Uttar Pradesh,spiritual,4.4,900
Uttar Pradesh,new-vishwanath-temple,"New Vishwanath Temple",Uttar Pradesh,spiritual,4.7,900
Uttar Pradesh,basilica-of-our-lady-of-graces,"Basilica of Our Lady of Graces",Uttar Pradesh,spiritual,4.8,900
Uttar Pradesh,sikandar-bagh,"Sikandar Bagh",Uttar Pradesh,heritage,4.3,900
Uttar Pradesh,bakhira-sanctuary,"Bakhira Sanctuary",Uttar Pradesh,wildlife,4.3,2500
Uttar Pradesh,nawabganj-bird-sanctuary,"Nawabganj Bird Sanctuary",Uttar Pradesh,wildlife,4.6,2500
Uttar Pradesh,gorakhnath-math,"Gorakhnath Math",Uttar Pradesh,spiritual,4.8,900
Uttar Pradesh,radha-raman-temple,"Radha Raman Temple",Uttar Pradesh,spiritual,4.8,900
Uttar Pradesh,shri-naimishnath-vishnu-temple,"Shri Naimishnath Vishnu Temple",Uttar Pradesh,spiritual,4.5,900
Uttar Pradesh,sri-radha-rani-temple,"Śrī Rādhā Rānī Temple",Uttar Pradesh,spiritual,4.3,900
Uttar Pradesh,jhansi-fort,"Jhansi Fort",Uttar Pradesh,heritage,4.7,900
Uttar Pradesh,chunar-fort,"Chunar Fort",Uttar Pradesh,heritage,4.6,900
Uttar Pradesh,garhwa-fort,"Garhwa Fort",Uttar Pradesh,heritage,4.7,900
Uttar Pradesh,samaspur-sanctuary,"Samaspur Sanctuary",Uttar Pradesh,wildlife,4.4,2500
Uttar Pradesh,etawah-safari-park,"Etawah Safari Park",Uttar Pradesh,heritage,4.2,900
Uttar Pradesh,baba-gangeshwarnath-dham,"Baba Gangeshwarnath Dham",Uttar Pradesh,spiritual,4.3,900
Uttar Pradesh,guru-ka-tal,"Guru ka Tal",Uttar Pradesh,heritage,4.4,900
Uttar Pradesh,lodheshwar-mahadev-mandir,"Lodheshwar Mahadev Mandir",Uttar Pradesh,spiritual,4.7,900
Uttar Pradesh,tiruvaaippadi,"Tiruvaaippadi",Uttar Pradesh,spiritual,4.2,900
Uttar Pradesh,chandrawati-jain-temple,"Chandrawati Jain temple",Uttar Pradesh,spiritual,4.8,900
Uttar Pradesh,swarved-mahamandir,"Swarved Mahamandir",Uttar Pradesh,spiritual,4.2,900
Uttar Pradesh,hastinapur-sanctuary,"Hastinapur Sanctuary",Uttar Pradesh,wildlife,4.2,2500
Uttar Pradesh,okhla-sanctuary,"Okhla Sanctuary",Uttar Pradesh,wildlife,4.8,2500
Uttar Pradesh,kaimoor-sanctuary,"Kaimoor Sanctuary",Uttar Pradesh,wildlife,4.3,2500
Uttar Pradesh,shaheed-ashfaq-ullah-khan-prani-udyan,"Shaheed Ashfaq Ullah Khan Prani Udyan",Uttar Pradesh,wildlife,4.5,2500
Uttar Pradesh,shahi-qila,"Shahi Qila",Uttar Pradesh,heritage,4.3,900
Uttar Pradesh,vijaygarh-fort,"Vijaygarh Fort",Uttar Pradesh,heritage,4.5,900
Uttar Pradesh,sita-samahit-sthal,"Sita Samahit Sthal",Uttar Pradesh,spiritual,4.2,900
Uttar Pradesh,kanpur-memorial-church,"Kanpur Memorial Church",Uttar Pradesh,spiritual,4.5,900
Uttar Pradesh,all-saints-garrison-church-lucknow,"All Saints Garrison Church, Lucknow",Uttar Pradesh,spiritual,4.7,900
Uttar Pradesh,chandrika-devi-temple-lucknow,"Chandrika Devi Temple, Lucknow",Uttar Pradesh,spiritual,4.3,900
Uttar Pradesh,jambudweep,"Jambudweep",Uttar Pradesh,spiritual,4.5,900
Uttar Pradesh,ramrekha-mandir,"Ramrekha Mandir",Uttar Pradesh,spiritual,4.6,900
Uttar Pradesh,bada-gaon-temple,"Bada Gaon temple",Uttar Pradesh,spiritual,4.4,900
Uttar Pradesh,sheetala-chaukia-dham-mandir-jaunpur,"Sheetala Chaukia Dham Mandir Jaunpur",Uttar Pradesh,spiritual,4.4,900
Uttar Pradesh,parhul-devi-temple,"Parhul Devi Temple",Uttar Pradesh,spiritual,4.5,900
Uttar Pradesh,ved-mata-gaytri-mandir,"Ved Mata Gaytri Mandir",Uttar Pradesh,spiritual,4.3,900
Uttar Pradesh,valmiki-ashram,"Valmiki Ashram",Uttar Pradesh,spiritual,4.8,900
Uttar Pradesh,sandi-bird-sanctuary,"Sandi Bird Sanctuary",Uttar Pradesh,wildlife,4.2,2500
Uttar Pradesh,vijai-sagar-sanctuary,"Vijai Sagar Sanctuary",Uttar Pradesh,wildlife,4.6,2500
Uttar Pradesh,parvati-arga-bird-sanctuary,"Parvati Arga Bird Sanctuary",Uttar Pradesh,wildlife,4.1,2500
Uttar Pradesh,portuguese-cemetery,"Portuguese Cemetery",Uttar Pradesh,heritage,4.2,900
Uttar Pradesh,fort-ruhya,"Fort Ruhya",Uttar Pradesh,heritage,4.4,900
Uttar Pradesh,hathras-fort,"Hathras Fort",Uttar Pradesh,heritage,4.7,900
Uttar Pradesh,kuchesar-fort,"Kuchesar Fort",Uttar Pradesh,heritage,4.2,900
Uttar Pradesh,vahelna-jain-temple,"Vahelna Jain temple",Uttar Pradesh,spiritual,4.3,900
Uttar Pradesh,sarnath-jain-tirth,"Sarnath Jain Tirth",Uttar Pradesh,spiritual,4.4,900
Uttar Pradesh,shobhnath-temple,"Shobhnath temple",Uttar Pradesh,spiritual,4.4,900
Uttar Pradesh,daan-ghati,"Daan-Ghati",Uttar Pradesh,spiritual,4.3,900
Uttar Pradesh,st-john-s-church-meerut,"St. John's Church, Meerut",Uttar Pradesh,spiritual,4.7,900
Uttar Pradesh,sacred-heart-church,"Sacred Heart Church",Uttar Pradesh,spiritual,4.5,900
Uttar Pradesh,jarai-ka-math,"Jarai-ka-Math",Uttar Pradesh,spiritual,4.7,900
Uttar Pradesh,belha-devi-temple,"Belha Devi Temple",Uttar Pradesh,spiritual,4.4,900
Uttar Pradesh,neelkantheshwar,"Neelkantheshwar",Uttar Pradesh,spiritual,4.4,900
Uttar Pradesh,vandevi-temple,"Vandevi Temple",Uttar Pradesh,spiritual,4.5,900
Uttar Pradesh,patna-bird-sanctuary,"Patna Bird Sanctuary",Uttar Pradesh,wildlife,4.4,2500
Uttar Pradesh,shekha-bird-sanctuary,"Shekha Bird Sanctuary",Uttar Pradesh,wildlife,4.6,2500
Uttar Pradesh,surha-tal-bird-sanctuary,"Surha Tal Bird Sanctuary",Uttar Pradesh,wildlife,4.6,2500
Uttar Pradesh,saman-bird-sanctuary,"Saman Bird Sanctuary",Uttar Pradesh,wildlife,4.1,2500
Uttar Pradesh,fatehgarh-fort,"Fatehgarh Fort",Uttar Pradesh,heritage,4.6,900
Uttar Pradesh,st-mary-s-church-noida,"St. Mary's Church, Noida",Uttar Pradesh,spiritual,4.3,900
Uttar Pradesh,renukeshwar-mahadev-temple,"Renukeshwar Mahadev Temple",Uttar Pradesh,spiritual,4.7,900
Uttar Pradesh,chauharjan-devi-temple,"Chauharjan Devi Temple",Uttar Pradesh,spiritual,4.7,900
Uttar Pradesh,maa-kaali-and-bhagwan-shankar-temple,"Maa Kaali & Bhagwan Shankar Temple",Uttar Pradesh,spiritual,4.2,900
Uttar Pradesh,gomateshwar-mahadev-temple-kerakat,"Gomateshwar Mahadev Temple,Kerakat",Uttar Pradesh,spiritual,4.1,900
Uttar Pradesh,sri-aastik-swami-mandir-raebareli,"Sri Aastik Swami Mandir, Raebareli",Uttar Pradesh,spiritual,4.2,900
Uttarakhand,valley-of-flowers-national-park,"Valley of Flowers National Park",Uttarakhand,wildlife,4.4,2500
Uttarakhand,nanda-devi-national-park,"Nanda Devi National Park",Uttarakhand,wildlife,4.7,2500
Uttarakhand,kedarnath-temple,"Kedarnath Temple",Uttarakhand,spiritual,4.5,900
Uttarakhand,badrinath-temple,"Badrinath Temple",Uttarakhand,spiritual,4.7,900
Uttarakhand,nanda-devi-and-valley-of-flowers-national-parks,"Nanda Devi and Valley of Flowers National Parks",Uttarakhand,wildlife,4.3,2500
Uttarakhand,gauri-kund,"Gauri Kund",Uttarakhand,spiritual,4.3,900
Uttarakhand,rudranath,"Rudranath",Uttarakhand,spiritual,4.7,900
Uttarakhand,yamunotri-temple,"Yamunotri Temple",Uttarakhand,spiritual,4.1,900
Uttarakhand,kalpeshwar,"Kalpeshwar",Uttarakhand,spiritual,4.2,900
Uttarakhand,madhyamaheshwar,"Madhyamaheshwar",Uttarakhand,spiritual,4.3,900
Uttarakhand,kempty-falls,"Kempty Falls",Uttarakhand,heritage,4.2,900
Uttarakhand,patal-bhuvaneshwar,"Patal Bhuvaneshwar",Uttarakhand,heritage,4.7,900
Uttarakhand,baleshwar-temple,"Baleshwar Temple",Uttarakhand,spiritual,4.8,900
Uttarakhand,daksheswara-mahadev-temple,"Daksheswara Mahadev Temple",Uttarakhand,spiritual,4.2,900
Uttarakhand,bagnath-temple,"Bagnath Temple",Uttarakhand,spiritual,4.7,900
Uttarakhand,triyuginarayan-temple,"Triyuginarayan Temple",Uttarakhand,spiritual,4.3,900
Uttarakhand,tapkeshwar-temple,"Tapkeshwar Temple",Uttarakhand,spiritual,4.6,900
Uttarakhand,sapta-badri,"Sapta Badri",Uttarakhand,spiritual,4.5,900
Uttarakhand,gopinath-mandir,"Gopinath Mandir",Uttarakhand,spiritual,4.6,900
Uttarakhand,neelkanth-mahadev-temple,"Neelkanth Mahadev Temple",Uttarakhand,spiritual,4.8,900
Uttarakhand,lakhamandal-temple-ruins-and-images,"Lakhamandal temple, ruins and images",Uttarakhand,spiritual,4.8,900
Uttarakhand,kainchi-dham,"Kainchi Dham",Uttarakhand,spiritual,4.1,900
Uttarakhand,vasudhara-falls,"Vasudhara Falls",Uttarakhand,heritage,4.2,900
Uttarakhand,umra-narayan,"Umra Narayan",Uttarakhand,spiritual,4.1,900
Uttarakhand,raghunathji-temple-devprayag,"Raghunathji Temple, Devprayag",Uttarakhand,spiritual,4.4,900
Uttarakhand,adi-badri-temples,"Adi Badri temples",Uttarakhand,spiritual,4.5,900
Uttarakhand,kamanda-mahadev,"Kamanda Mahadev",Uttarakhand,spiritual,4.7,900
Uttarakhand,beatles-ashram,"Beatles Ashram",Uttarakhand,heritage,4.8,900
Uttarakhand,gurdwara-nanak-mata-sahib,"Gurdwara Nanak Mata Sahib",Uttarakhand,heritage,4.2,900
Uttarakhand,moteshwar-mahadev,"Moteshwar Mahadev",Uttarakhand,spiritual,4.2,900
Uttarakhand,kalinka-pauri-garhwal,"Kalinka, Pauri Garhwal",Uttarakhand,spiritual,4.8,900
Uttarakhand,st-john-in-the-wilderness-nainital,"St. John in the Wilderness (Nainital)",Uttarakhand,spiritual,4.3,900
Uttarakhand,mussoorie-wildlife-sanctuary,"Mussoorie Wildlife Sanctuary",Uttarakhand,wildlife,4.4,2500
Uttarakhand,sonanadi-wildlife-sanctuary,"Sonanadi Wildlife Sanctuary",Uttarakhand,wildlife,4.4,2500
Uttarakhand,gujrugarhi,"Gujrugarhi",Uttarakhand,spiritual,4.1,900
Uttarakhand,chandrabadani-devi,"Chandrabadani Devi",Uttarakhand,spiritual,4.1,900
Vaigai Plains,madurai,"Madurai",Tamil Nadu,spiritual,4.6,900
Vellore,yelagiri,"Yelagiri",Tamil Nadu,hill_station,4.1,1100
Wayanad,chembra-peak,"Chembra Peak",Kerala,adventure,4.9,2800
West Bengal,sundarbans-national-park,"Sundarbans National Park",West Bengal,wildlife,4.3,2500
West Bengal,dakshineswar-kali-temple,"Dakshineswar Kali Temple",West Bengal,spiritual,4.6,900
West Bengal,fort-william,"Fort William",West Bengal,heritage,4.3,900
West Bengal,kalighat-kali-temple,"Kalighat Kali Temple",West Bengal,spiritual,4.1,900
West Bengal,singalila-national-park,"Singalila National Park",West Bengal,wildlife,4.2,2500
West Bengal,raiganj-wildlife-sanctuary,"Raiganj Wildlife Sanctuary",West Bengal,wildlife,4.7,2500
West Bengal,cooch-behar-palace,"Cooch Behar Palace",West Bengal,heritage,4.8,900
West Bengal,basilica-of-the-holy-rosary,"Basilica of the Holy-Rosary",West Bengal,spiritual,4.4,900
West Bengal,hangseshwari-temple,"Hangseshwari Temple",West Bengal,spiritual,4.7,900
West Bengal,garh-panchkot,"Garh Panchkot",West Bengal,heritage,4.4,900
West Bengal,hazarduari-palace,"Hazarduari Palace",West Bengal,heritage,4.3,900
West Bengal,bethuadahari-wildlife-sanctuary,"Bethuadahari Wildlife Sanctuary",West Bengal,wildlife,4.6,2500
West Bengal,buxa-fort,"Buxa Fort",West Bengal,heritage,4.3,900
West Bengal,armenian-church-of-st-john-the-baptist,"Armenian Church of St. John the Baptist",West Bengal,spiritual,4.4,900
West Bengal,bibhutibhushan-wildlife-sanctuary,"Bibhutibhushan Wildlife Sanctuary",West Bengal,wildlife,4.7,2500
West Bengal,nava-kailasha-temple,"Nava-Kailasha Temple",West Bengal,spiritual,4.2,900
West Bengal,st-mary-armenian-church,"St. Mary Armenian Church",West Bengal,spiritual,4.1,900
West Bengal,chapramari-wildlife-sanctuary,"Chapramari Wildlife Sanctuary",West Bengal,wildlife,4.6,2500
West Bengal,mahananda-wildlife-sanctuary,"Mahananda Wildlife Sanctuary",West Bengal,wildlife,4.5,2500
West Bengal,rasmancha,"Rasmancha",West Bengal,heritage,4.5,900
West Bengal,temple-of-vedic-planetarium,"Temple of Vedic Planetarium",West Bengal,spiritual,4.5,900
West Bengal,madangopal-jiu-temple,"Madangopal-jiu Temple",West Bengal,spiritual,4.5,900
West Bengal,jatar-deul,"Jatar Deul",West Bengal,spiritual,4.2,900
West Bengal,siddheshwar-temple,"Siddheshwar temple",West Bengal,spiritual,4.4,900
West Bengal,bargabhima-temple,"Bargabhima temple",West Bengal,spiritual,4.5,900
West Bengal,attahas-shaktipeeth,"Attahas Shaktipeeth",West Bengal,spiritual,4.4,900
West Bengal,temple-of-ichai-ghosh,"Temple of Ichai Ghosh",West Bengal,spiritual,4.2,900
West Bengal,kalyaneshwari-temple,"Kalyaneshwari Temple",West Bengal,spiritual,4.7,900
