type,slug,title,state,rating,minPrice
wildlife,khol-hi-raitan-wildlife-sanctuary,"Khol Hi-Raitan Wildlife Sanctuary",Haryana,4.7,2500
wildlife,chhilchhila-wildlife-sanctuary,"Chhilchhila Wildlife Sanctuary",Haryana,4.5,2500
wildlife,great-himalayan-national-park,"Great Himalayan National Park",Himachal Pradesh,4.2,2500
wildlife,pin-valley-national-park,"Pin Valley National Park",Himachal Pradesh,4.2,2500
wildlife,khirganga-national-park,"Khirganga National Park",Himachal Pradesh,4.8,2500
wildlife,simbalbara-national-park,"Simbalbara National Park",Himachal Pradesh,4.7,2500
wildlife,majthal-sanctuary,"Majthal Sanctuary",Himachal Pradesh,4.5,2500
wildlife,kalatop-khajjiar-sanctuary,"Kalatop Khajjiar Sanctuary",Himachal Pradesh,4.8,2500
wildlife,nargu-wildlife-sanctuary,"Nargu Wildlife Sanctuary",Himachal Pradesh,4.1,2500
wildlife,renuka-sanctuary,"Renuka Sanctuary",Himachal Pradesh,4.3,2500
wildlife,kanwar-sanctuary,"Kanwar Sanctuary",Himachal Pradesh,4.1,2500
wildlife,chail-sanctuary,"Chail Sanctuary",Himachal Pradesh,4.5,2500
wildlife,churdhar-sanctuary,"Churdhar Sanctuary",Himachal Pradesh,4.7,2500
wildlife,tirthan-wildlife-sanctuary,"Tirthan Wildlife Sanctuary",Himachal Pradesh,4.6,2500
wildlife,talra-wildlife-sanctuary,"Talra Wildlife Sanctuary",Himachal Pradesh,4.1,2500
wildlife,bandli-wildlife-sanctuary,"Bandli Wildlife Sanctuary",Himachal Pradesh,4.5,2500
wildlife,rupi-bhaba-wildlife-sanctuary,"Rupi Bhaba Wildlife Sanctuary",Himachal Pradesh,4.2,2500
wildlife,kugti-sanctuary,"Kugti Sanctuary",Himachal Pradesh,4.4,2500
wildlife,pong-dam-lake-wildlife-sanctuary,"Pong Dam Lake Wildlife Sanctuary",Himachal Pradesh,4.5,2500
wildlife,kibber-wildlife-sanctuary,"Kibber Wildlife Sanctuary",Himachal Pradesh,4.6,2500
wildlife,chandratal-wildlife-sanctuary,"Chandratal Wildlife Sanctuary",Himachal Pradesh,4.7,2500
wildlife,dachigam-national-park,"Dachigam National Park",Jammu & Kashmir,4.8,2500
wildlife,gulmarg-wildlife-sanctuary,"Gulmarg Wildlife Sanctuary",Jammu & Kashmir,4.2,2500
wildlife,hirpora-wildlife-sanctuary,"Hirpora Wildlife Sanctuary",Jammu & Kashmir,4.7,2500
wildlife,limber-wildlife-sanctuary,"Limber Wildlife Sanctuary",Jammu & Kashmir,4.7,2500
wildlife,qazinag-national-park,"Qazinag National Park",Jammu & Kashmir,4.5,2500
wildlife,overa-aru-wildlife-sanctuary,"Overa-Aru Wildlife Sanctuary",Jammu & Kashmir,4.2,2500
wildlife,tral-wildlife-sanctuary,"Tral Wildlife Sanctuary",Jammu & Kashmir,4.6,2500
wildlife,mansar-surinsar-wildlife-sanctuary,"Mansar-Surinsar Wildlife sanctuary",Jammu & Kashmir,4.4,2500
wildlife,baltal-thajwas-wildlife-sanctuary,"Baltal Thajwas Wildlife Sanctuary",Jammu & Kashmir,4.6,2500
wildlife,betla-national-park,"Betla National Park",Jharkhand,4.4,2500
wildlife,hazaribagh-wildlife-sanctuary,"Hazaribagh Wildlife Sanctuary",Jharkhand,4.3,2500
wildlife,dalma-wildlife-sanctuary,"Dalma Wildlife Sanctuary",Jharkhand,4.6,2500
wildlife,palamau-tiger-reserve,"Palamau Tiger Reserve",Jharkhand,4.7,2500
wildlife,tata-steel-zoological-park,"Tata Steel Zoological Park",Jharkhand,4.3,2500
wildlife,koderma-wildlife-sanctuary,"Koderma Wildlife Sanctuary",Jharkhand,4.2,2500
wildlife,bhagwan-birsa-biological-park,"Bhagwan Birsa Biological Park",Jharkhand,4.6,2500
wildlife,mahuadanr-wolf-sanctuary,"Mahuadanr Wolf Sanctuary",Jharkhand,4.8,2500
wildlife,topchanchi-wildlife-sanctuary,"Topchanchi Wildlife Sanctuary",Jharkhand,4.8,2500
wildlife,nagarhole-national-park,"Nagarhole National Park",Karnataka,4.2,2500
wildlife,kali-tiger-reserve,"Kali Tiger Reserve",Karnataka,4.6,2500
wildlife,bannerghatta-national-park,"Bannerghatta National Park",Karnataka,4.4,2500
wildlife,ranganthittu-bird-sanctuary,"Ranganthittu Bird Sanctuary",Karnataka,4.1,2500
wildlife,dandeli-wildlife-sanctuary,"Dandeli Wildlife Sanctuary",Karnataka,4.7,2500
wildlife,brahmagiri-wildlife-sanctuary,"Brahmagiri Wildlife Sanctuary",Karnataka,4.3,2500
wildlife,ranibennur-blackbuck-sanctuary,"Ranibennur Blackbuck Sanctuary",Karnataka,4.5,2500
wildlife,attiveri-bird-sanctuary,"Attiveri Bird Sanctuary",Karnataka,4.7,2500
wildlife,gudavi-bird-sanctuary,"Gudavi Bird Sanctuary",Karnataka,4.2,2500
wildlife,mookambika-wildlife-sanctuary,"Mookambika Wildlife Sanctuary",Karnataka,4.5,2500
wildlife,tyavarekoppa-lion-and-tiger-safari,"Tyavarekoppa Lion and Tiger Safari",Karnataka,4.3,2500
wildlife,kudremukh-national-park,"Kudremukh National Park",Karnataka,4.2,2500
wildlife,shettihalli-wildlife-sanctuary,"Shettihalli Wildlife Sanctuary",Karnataka,4.2,2500
wildlife,thimlapura-wildlife-sanctuary,"Thimlapura Wildlife Sanctuary",Karnataka,4.7,2500
wildlife,gudekote-wildlife-sanctuary,"Gudekote Wildlife Sanctuary",Karnataka,4.6,2500
wildlife,bukkapatna-chinkara-wildlife-sanctuary,"Bukkapatna Chinkara Wildlife Sanctuary",Karnataka,4.5,2500
wildlife,yadahalli-chinkara-wildlife-sanctuary,"Yadahalli Chinkara Wildlife Sanctuary",Karnataka,4.7,2500
wildlife,chincholi-wildlife-sanctuary,"Chincholi Wildlife Sanctuary",Karnataka,4.5,2500
wildlife,arabithittu-wildlife-sanctuary,"Arabithittu Wildlife Sanctuary",Karnataka,4.4,2500
wildlife,nugu-wildlife-sanctuary,"Nugu Wildlife Sanctuary",Karnataka,4.2,2500
wildlife,kappatagudda-wildlife-sanctuary,"Kappatagudda Wildlife Sanctuary",Karnataka,4.6,2500
wildlife,adichunchanagiri-peacock-wildlife-sanctuary,"Adichunchanagiri Peacock Wildlife Sanctuary",Karnataka,4.3,2500
wildlife,malai-mahadeshwara-wildlife-sanctuary,"Malai Mahadeshwara Wildlife Sanctuary",Karnataka,4.1,2500
wildlife,ghataprabha-wildlife-sanctuary,"Ghataprabha Wildlife Sanctuary",Karnataka,4.3,2500
wildlife,melkote-temple-wildlife-sanctuary,"Melkote Temple Wildlife Sanctuary",Karnataka,4.4,2500
wildlife,rangayyanadurga-four-horned-antelope-wildlife-sanctuary,"Rangayyanadurga Four–horned antelope Wildlife Sanctuary",Karnataka,4.7,2500
wildlife,ramadevarabetta-vulture-sanctuary,"Ramadevarabetta Vulture Sanctuary",Karnataka,4.3,2500
wildlife,jogimatti-wildlife-sanctuary,"Jogimatti Wildlife Sanctuary",Karnataka,4.7,2500
wildlife,dandeli-national-park,"Dandeli National Park",Karnataka,4.4,2500
wildlife,eravikulam-national-park,"Eravikulam National Park",Kerala,4.7,2500
wildlife,mathikettan-shola-national-park,"Mathikettan Shola National Park",Kerala,4.6,2500
wildlife,peppara-wildlife-sanctuary,"Peppara Wildlife Sanctuary",Kerala,4.4,2500
wildlife,parambikulam-tiger-reserve,"Parambikulam Tiger Reserve",Kerala,4.6,2500
wildlife,chinnar-wildlife-sanctuary,"Chinnar Wildlife Sanctuary",Kerala,4.2,2500
wildlife,neyyar-wildlife-sanctuary,"Neyyar Wildlife Sanctuary",Kerala,4.3,2500
wildlife,aralam-wildlife-sanctuary,"Aralam Wildlife Sanctuary",Kerala,4.8,2500
wildlife,chimmini-wildlife-sanctuary,"Chimmini Wildlife Sanctuary",Kerala,4.5,2500
wildlife,chulannur-peafowl-sanctuary,"Chulannur Peafowl Sanctuary",Kerala,4.6,2500
wildlife,thattekad-bird-sanctuary,"Thattekad Bird Sanctuary",Kerala,4.8,2500
wildlife,karimpuzha-wildlife-sanctuary,"Karimpuzha Wildlife Sanctuary",Kerala,4.4,2500
wildlife,idukki-wildlife-sanctuary,"Idukki wildlife sanctuary",Kerala,4.4,2500
wildlife,kurinjimala-sanctuary,"Kurinjimala Sanctuary",Kerala,4.1,2500
wildlife,malabar-wildlife-sanctuary,"Malabar Wildlife Sanctuary",Kerala,4.6,2500
wildlife,hemis-national-park,"Hemis National Park",Ladakh,4.3,2500
wildlife,changthang-wildlife-sanctuary,"Changthang Wildlife Sanctuary",Ladakh,4.4,2500
wildlife,bandhavgarh-national-park,"Bandhavgarh National Park",Madhya Pradesh,4.1,2500
wildlife,pench-national-park,"Pench National Park",Madhya Pradesh,4.2,2500
wildlife,van-vihar-national-park,"Van Vihar National Park",Madhya Pradesh,4.3,2500
wildlife,pench-tiger-reserve,"Pench Tiger Reserve",Madhya Pradesh,4.7,2500
wildlife,ratapani-tiger-reserve,"Ratapani Tiger Reserve",Madhya Pradesh,4.5,2500
wildlife,gandhi-sagar-sanctuary,"Gandhi Sagar Sanctuary",Madhya Pradesh,4.6,2500
wildlife,kheoni-wildlife-sanctuary,"Kheoni Wildlife Sanctuary",Madhya Pradesh,4.7,2500
wildlife,national-chambal-sanctuary,"National Chambal Sanctuary",Madhya Pradesh,4.6,2500
wildlife,ghatigaon-sanctuary,"Ghatigaon Sanctuary",Madhya Pradesh,4.4,2500
wildlife,ralamandal-wildlife-sanctuary,"Ralamandal Wildlife Sanctuary",Madhya Pradesh,4.7,2500
wildlife,ken-gharial-sanctuary,"Ken Gharial Sanctuary",Madhya Pradesh,4.3,2500
wildlife,veerangana-durgavati-wildlife-sanctuary,"Veerangana Durgavati Wildlife Sanctuary",Madhya Pradesh,4.3,2500
wildlife,son-gharial-wildlife-sanctuary,"Son Gharial Wildlife Sanctuary",Madhya Pradesh,4.7,2500
wildlife,dinosaur-fossils-national-park,"Dinosaur Fossils National Park",Madhya Pradesh,4.3,2500
wildlife,narsinghgarh-wildlife-sanctuary,"Narsinghgarh Wildlife Sanctuary",Madhya Pradesh,4.8,2500
wildlife,sardarpur-wildlife-sanctuary,"Sardarpur Wildlife Sanctuary",Madhya Pradesh,4.4,2500
wildlife,sanjay-gandhi-national-park,"Sanjay Gandhi National Park",Maharashtra,4.7,2500
wildlife,chandoli-national-park,"Chandoli National Park",Maharashtra,4.1,2500
wildlife,nawegaon-national-park,"Nawegaon National Park",Maharashtra,4.6,2500
wildlife,karnala-bird-sanctuary,"Karnala Bird Sanctuary",Maharashtra,4.6,2500
wildlife,jijamata-udyaan,"Jijamata Udyaan",Maharashtra,4.7,2500
wildlife,rajiv-gandhi-zoological-park,"Rajiv Gandhi Zoological Park",Maharashtra,4.6,2500
wildlife,bhimashankar-wildlife-sanctuary,"Bhimashankar Wildlife Sanctuary",Maharashtra,4.2,2500
wildlife,koyna-wildlife-sanctuary,"Koyna Wildlife Sanctuary",Maharashtra,4.1,2500
wildlife,phansad-wildlife-sanctuary,"Phansad Wildlife Sanctuary",Maharashtra,4.8,2500
wildlife,nandur-madhmeshwar-bird-sanctuary,"Nandur Madhmeshwar Bird Sanctuary",Maharashtra,4.5,2500
wildlife,bor-wildlife-sanctuary,"Bor Wildlife Sanctuary",Maharashtra,4.2,2500
wildlife,yawal-wildlife-sanctuary,"Yawal Wildlife Sanctuary",Maharashtra,4.4,2500
wildlife,mayureshwar-wildlife-sanctuary,"Mayureshwar Wildlife Sanctuary",Maharashtra,4.2,2500
wildlife,great-indian-bustard-sanctuary,"Great Indian Bustard Sanctuary",Maharashtra,4.2,2500
wildlife,sagareshwar-wildlife-sanctuary,"Sagareshwar Wildlife Sanctuary",Maharashtra,4.3,2500
wildlife,nagzira-wildlife-sanctuary,"Nagzira Wildlife Sanctuary",Maharashtra,4.7,2500
wildlife,aner-dam-wildlife-sanctuary,"Aner Dam Wildlife Sanctuary",Maharashtra,4.6,2500
wildlife,tansa-wildlife-sanctuary,"Tansa Wildlife Sanctuary",Maharashtra,4.7,2500
wildlife,ghodazari-wildlife-sanctuary,"Ghodazari Wildlife Sanctuary",Maharashtra,4.4,2500
wildlife,umred-karhandla-wildlife-sanctuary,"Umred Karhandla Wildlife Sanctuary",Maharashtra,4.7,2500
wildlife,maharajbagh-zoo,"Maharajbagh zoo",Maharashtra,4.4,2500
wildlife,gautala-autramghat-sanctuary,"Gautala Autramghat Sanctuary",Maharashtra,4.5,2500
wildlife,kalsubai-harishchandragad-wildlife-sanctuary,"Kalsubai Harishchandragad Wildlife Sanctuary",Maharashtra,4.3,2500
wildlife,lonar-wildlife-sanctuary,"Lonar Wildlife Sanctuary",Maharashtra,4.3,2500
wildlife,karanja-sohol-wildlife-sanctuary,"Karanja Sohol Wildlife Sanctuary",Maharashtra,4.8,2500
wildlife,dnyanganga-wildlife-sanctuary,"Dnyanganga Wildlife Sanctuary",Maharashtra,4.1,2500
wildlife,wan-wildlife-sanctuary,"Wan Wildlife Sanctuary",Maharashtra,4.3,2500
wildlife,keibul-lamjao-national-park,"Keibul Lamjao National Park",Manipur,4.5,2500
wildlife,shirui-national-park,"Shirui National Park",Manipur,4.7,2500
wildlife,yangoupokpi-lokchao-wildlife-sanctuary,"Yangoupokpi-Lokchao Wildlife Sanctuary",Manipur,4.6,2500
wildlife,menjor-multipurpose-research-centre-and-unity-park,"Menjor Multipurpose Research Centre and Unity Park",Manipur,4.3,2500
wildlife,baghmara-pitcher-plant-wildlife-sanctuary,"Baghmara Pitcher Plant Wildlife Sanctuary",Meghalaya,4.2,2500
wildlife,phawngpui-national-park,"Phawngpui National Park",Mizoram,4.5,2500
wildlife,lengteng-wildlife-sanctuary,"Lengteng Wildlife Sanctuary",Mizoram,4.7,2500
wildlife,pualreng-wildlife-sanctuary,"Pualreng Wildlife Sanctuary",Mizoram,4.6,2500
wildlife,tokalo-wildlife-sanctuary,"Tokalo Wildlife Sanctuary",Mizoram,4.3,2500
wildlife,ntangki-national-park,"Ntangki National Park",Nagaland,4.4,2500
wildlife,nagaland-zoological-park,"Nagaland Zoological Park",Nagaland,4.2,2500
wildlife,pulie-badze-wildlife-sanctuary,"Pulie Badze Wildlife Sanctuary",Nagaland,4.5,2500
wildlife,sanctuary-falls,"Sanctuary Falls",Nagaland,4.8,2500
wildlife,fakim-wildlife-sanctuary,"Fakim Wildlife Sanctuary",Nagaland,4.1,2500
wildlife,bhitarkanika-national-park,"Bhitarkanika National Park",Odisha,4.7,2500
wildlife,chandaka-elephant-sanctuary,"Chandaka Elephant Sanctuary",Odisha,4.6,2500
wildlife,satkosia-tiger-reserve,"Satkosia Tiger Reserve",Odisha,4.7,2500
wildlife,nalbana-bird-sanctuary,"Nalbana Bird Sanctuary",Odisha,4.3,2500
wildlife,kapilasa-wildlife-sanctuary,"Kapilasa Wildlife Sanctuary",Odisha,4.2,2500
wildlife,lakhari-valley-wildlife-sanctuary,"Lakhari Valley Wildlife Sanctuary",Odisha,4.5,2500
wildlife,hadgarh-wildlife-sanctuary,"Hadgarh Wildlife Sanctuary",Odisha,4.3,2500
wildlife,oussudu-bird-sanctuary,"Oussudu Bird Sanctuary",Puducherry,4.3,2500
wildlife,nangal-wildlife-sanctuary,"Nangal Wildlife Sanctuary",Punjab,4.4,2500
wildlife,bir-aishvan-wildlife-sanctuary,"Bir Aishvan Wildlife Sanctuary",Punjab,4.5,2500
wildlife,bir-bunerheri-wildlife-sanctuary,"Bir Bunerheri Wildlife Sanctuary",Punjab,4.4,2500
wildlife,kevladev-national-park,"Kevladev National Park",Rajasthan,4.2,2500
wildlife,sariska-tiger-reserve,"Sariska Tiger Reserve",Rajasthan,4.8,2500
wildlife,sita-mata-wildlife-sanctuary,"Sita Mata Wildlife Sanctuary",Rajasthan,4.6,2500
wildlife,tal-chhapar-sanctuary,"Tal Chhapar Sanctuary",Rajasthan,4.5,2500
wildlife,todgarh-raoli-sanctuary,"Todgarh-Raoli Sanctuary",Rajasthan,4.8,2500
wildlife,bhensrodgarh-wildlife-sanctuary,"Bhensrodgarh Wildlife Sanctuary",Rajasthan,4.6,2500
wildlife,kailadevi-wildlife-sanctuary,"Kailadevi Wildlife Sanctuary",Rajasthan,4.2,2500
wildlife,jamwa-ramgarh-wildlife-sanctuary,"Jamwa Ramgarh Wildlife Sanctuary",Rajasthan,4.2,2500
wildlife,sawai-man-singh-wildlife-sanctuary,"Sawai Man Singh Wildlife Sanctuary",Rajasthan,4.3,2500
wildlife,van-vihar-wildlife-sanctuary,"Van Vihar Wildlife Sanctuary",Rajasthan,4.3,2500
wildlife,ramsagar-wildlife-sanctuary,"Ramsagar Wildlife Sanctuary",Rajasthan,4.2,2500
wildlife,darrah-wildlife-sanctuary,"Darrah Wildlife Sanctuary",Rajasthan,4.6,2500
wildlife,kesarbagh-wildlife-sanctuary,"Kesarbagh Wildlife Sanctuary",Rajasthan,4.2,2500
wildlife,jawahar-sagar-wildlife-sanctuary,"Jawahar Sagar Wildlife Sanctuary",Rajasthan,4.3,2500
wildlife,khangchendzonga-national-park,"Khangchendzonga National Park",Sikkim,4.2,2500
wildlife,varsey-rhododendron-sanctuary,"Varsey Rhododendron Sanctuary",Sikkim,4.2,2500
wildlife,shingba-rhododendron-sanctuary,"Shingba Rhododendron Sanctuary",Sikkim,4.7,2500
wildlife,kyongnosla-alpine-sanctuary,"Kyongnosla Alpine Sanctuary",Sikkim,4.5,2500
wildlife,pangolakha-wildlife-sanctuary,"Pangolakha Wildlife Sanctuary",Sikkim,4.4,2500
wildlife,maenam-wildlife-sanctuary,"Maenam Wildlife Sanctuary",Sikkim,4.7,2500
wildlife,kitam-bird-sanctuary,"Kitam bird sanctuary",Sikkim,4.4,2500
wildlife,mudumalai-national-park,"Mudumalai National Park",Tamil Nadu,4.2,2500
wildlife,mukurthi-national-park,"Mukurthi National Park",Tamil Nadu,4.4,2500
wildlife,anaimalai-tiger-reserve,"Anaimalai Tiger Reserve",Tamil Nadu,4.5,2500
wildlife,gulf-of-mannar-marine-national-park,"Gulf of Mannar Marine National Park",Tamil Nadu,4.7,2500
wildlife,vedanthangal-bird-sanctuary,"Vedanthangal Bird Sanctuary",Tamil Nadu,4.1,2500
wildlife,grizzled-squirrel-wildlife-sanctuary,"Grizzled Squirrel Wildlife Sanctuary",Tamil Nadu,4.3,2500
wildlife,koothankulam-bird-sanctuary,"Koothankulam Bird Sanctuary",Tamil Nadu,4.8,2500
wildlife,kalakkad-mundanthurai-tiger-reserve,"Kalakkad Mundanthurai Tiger Reserve",Tamil Nadu,4.3,2500
wildlife,karaivetti-bird-sanctuary,"Karaivetti Bird Sanctuary",Tamil Nadu,4.4,2500
wildlife,arignar-anna-zoological-park,"Arignar Anna Zoological Park",Tamil Nadu,4.6,2500
wildlife,point-calimere-wildlife-and-bird-sanctuary,"Point Calimere Wildlife and Bird Sanctuary",Tamil Nadu,4.7,2500
wildlife,vaduvoor-bird-sanctuary,"Vaduvoor Bird Sanctuary",Tamil Nadu,4.7,2500
wildlife,chitrangudi-bird-sanctuary,"Chitrangudi Bird Sanctuary",Tamil Nadu,4.4,2500
wildlife,vallanadu-wildlife-sanctuary,"Vallanadu Wildlife Sanctuary",Tamil Nadu,4.7,2500
wildlife,vellode-birds-sanctuary,"Vellode Birds Sanctuary",Tamil Nadu,4.5,2500
wildlife,udayamarthandapuram-bird-sanctuary,"Udayamarthandapuram Bird Sanctuary",Tamil Nadu,4.7,2500
wildlife,kodaikanal-wildlife-sanctuary,"Kodaikanal Wildlife Sanctuary",Tamil Nadu,4.8,2500
wildlife,vettangudi-bird-sanctuary,"Vettangudi Bird Sanctuary",Tamil Nadu,4.3,2500
wildlife,kurumbapatti-zoological-park,"Kurumbapatti Zoological Park",Tamil Nadu,4.6,2500
wildlife,cauvery-north-wildlife-sanctuary,"Cauvery North Wildlife Sanctuary",Tamil Nadu,4.7,2500
wildlife,kallaperambur-lake-bird-sanctuary,"Kallaperambur Lake Bird Sanctuary",Tamil Nadu,4.4,2500
wildlife,melaselvanur-kilaselvanur-bird-sanctuary,"Melaselvanur-Kilaselvanur Bird Sanctuary",Tamil Nadu,4.3,2500
wildlife,gangaikondan-spotted-deer-sanctuary,"Gangaikondan Spotted Deer Sanctuary",Tamil Nadu,4.5,2500
wildlife,kazhuveli-bird-sanctuary,"Kazhuveli Bird Sanctuary",Tamil Nadu,4.6,2500
wildlife,nanjarayan-tank-bird-sanctuary,"Nanjarayan Tank Bird Sanctuary",Tamil Nadu,4.5,2500
wildlife,sakkarakottai-bird-sanctuary,"Sakkarakottai Bird Sanctuary",Tamil Nadu,4.3,2500
wildlife,therthangal-bird-sanctuary,"Therthangal Bird Sanctuary",Tamil Nadu,4.4,2500
wildlife,mahavir-harina-vanasthali-national-park,"Mahavir Harina Vanasthali National Park",Telangana,4.3,2500
wildlife,kasu-brahmananda-reddy-national-park,"Kasu Brahmananda Reddy National Park",Telangana,4.2,2500
wildlife,pranahita-wildlife-sanctuary,"Pranahita Wildlife Sanctuary",Telangana,4.3,2500
wildlife,kawal-wildlife-sanctuary,"Kawal Wildlife Sanctuary",Telangana,4.6,2500
wildlife,shivaram-wildlife-sanctuary,"Shivaram Wildlife Sanctuary",Telangana,4.4,2500
wildlife,pakhal-wildlife-sanctuary,"Pakhal Wildlife Sanctuary",Telangana,4.5,2500
wildlife,sepahijala-wildlife-sanctuary,"Sepahijala Wildlife Sanctuary",Tripura,4.8,2500
wildlife,rajbari-national-park,"Rajbari National Park",Tripura,4.7,2500
wildlife,trishna-wildlife-sanctuary,"Trishna Wildlife Sanctuary",Tripura,4.7,2500
wildlife,rowa-wildlife-sanctuary,"Rowa Wildlife Sanctuary",Tripura,4.6,2500
wildlife,pilibhit-tiger-reserve,"Pilibhit Tiger Reserve",Uttar Pradesh,4.4,2500
wildlife,dudhwa-national-park,"Dudhwa National Park",Uttar Pradesh,4.7,2500
wildlife,bakhira-sanctuary,"Bakhira Sanctuary",Uttar Pradesh,4.3,2500
wildlife,nawabganj-bird-sanctuary,"Nawabganj Bird Sanctuary",Uttar Pradesh,4.6,2500
wildlife,samaspur-sanctuary,"Samaspur Sanctuary",Uttar Pradesh,4.4,2500
wildlife,hastinapur-sanctuary,"Hastinapur Sanctuary",Uttar Pradesh,4.2,2500
wildlife,okhla-sanctuary,"Okhla Sanctuary",Uttar Pradesh,4.8,2500
wildlife,kaimoor-sanctuary,"Kaimoor Sanctuary",Uttar Pradesh,4.3,2500
wildlife,shaheed-ashfaq-ullah-khan-prani-udyan,"Shaheed Ashfaq Ullah Khan Prani Udyan",Uttar Pradesh,4.5,2500
wildlife,sandi-bird-sanctuary,"Sandi Bird Sanctuary",Uttar Pradesh,4.2,2500
wildlife,vijai-sagar-sanctuary,"Vijai Sagar Sanctuary",Uttar Pradesh,4.6,2500
wildlife,parvati-arga-bird-sanctuary,"Parvati Arga Bird Sanctuary",Uttar Pradesh,4.1,2500
wildlife,patna-bird-sanctuary,"Patna Bird Sanctuary",Uttar Pradesh,4.4,2500
wildlife,shekha-bird-sanctuary,"Shekha Bird Sanctuary",Uttar Pradesh,4.6,2500
wildlife,surha-tal-bird-sanctuary,"Surha Tal Bird Sanctuary",Uttar Pradesh,4.6,2500
wildlife,saman-bird-sanctuary,"Saman Bird Sanctuary",Uttar Pradesh,4.1,2500
wildlife,valley-of-flowers-national-park,"Valley of Flowers National Park",Uttarakhand,4.4,2500
wildlife,nanda-devi-national-park,"Nanda Devi National Park",Uttarakhand,4.7,2500
wildlife,nanda-devi-and-valley-of-flowers-national-parks,"Nanda Devi and Valley of Flowers National Parks",Uttarakhand,4.3,2500
wildlife,mussoorie-wildlife-sanctuary,"Mussoorie Wildlife Sanctuary",Uttarakhand,4.4,2500
wildlife,sonanadi-wildlife-sanctuary,"Sonanadi Wildlife Sanctuary",Uttarakhand,4.4,2500
wildlife,sundarbans-national-park,"Sundarbans National Park",West Bengal,4.3,2500
wildlife,singalila-national-park,"Singalila National Park",West Bengal,4.2,2500
wildlife,raiganj-wildlife-sanctuary,"Raiganj Wildlife Sanctuary",West Bengal,4.7,2500
wildlife,bethuadahari-wildlife-sanctuary,"Bethuadahari Wildlife Sanctuary",West Bengal,4.6,2500
wildlife,bibhutibhushan-wildlife-sanctuary,"Bibhutibhushan Wildlife Sanctuary",West Bengal,4.7,2500
wildlife,chapramari-wildlife-sanctuary,"Chapramari Wildlife Sanctuary",West Bengal,4.6,2500
wildlife,mahananda-wildlife-sanctuary,"Mahananda Wildlife Sanctuary",West Bengal,4.5,2500
wildlife,ramnabagan-wildlife-sanctuary,"Ramnabagan Wildlife Sanctuary",West Bengal,4.1,2500
wildlife,ballabhpur-wildlife-sanctuary,"Ballabhpur Wildlife Sanctuary",West Bengal,4.4,2500
wildlife,jungle-mahal-zoological-park,"Jungle Mahal Zoological Park",West Bengal,4.6,2500
wildlife,senchal-wildlife-sanctuary,"Senchal Wildlife Sanctuary",West Bengal,4.6,2500
wildlife,chintamoni-kar-bird-sanctuary,"Chintamoni Kar Bird Sanctuary",West Bengal,4.3,2500
